TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
e50de197-d85c-599f-b804-2c2c91bb3d30,2020-03-14,17:15,2020-03-14,17:15,7,0.001,38.257,-85.753,38.257,-85.753,7,17
4605fa2c-d2e4-5878-bf7f-1781bedc8579,2020-03-14,17:45,2020-03-14,17:45,2,0.001,38.252,-85.753,38.252,-85.753,7,17
41226ee2-249f-577b-bf62-44c771e88e23,2020-03-14,17:45,2020-03-14,17:45,2,0.085,38.252,-85.753,38.252,-85.754,7,17
86f4b57b-5901-569d-ac18-7900b000d467,2020-03-14,17:45,2020-03-14,18:00,10,0.827,38.233,-85.753,38.221,-85.755,7,17
d8026026-38a5-5108-93d0-5edd573e9264,2020-03-14,17:45,2020-03-14,17:45,3,0.276,38.253,-85.753,38.253,-85.757,7,17
9430c90c-57dc-5c74-a004-0f22ab35d603,2020-03-14,18:00,2020-03-14,18:00,11,1.105,38.252,-85.741,38.256,-85.753,7,17
453cd42b-3465-5295-8d48-9a670685a1a6,2020-03-14,18:00,2020-03-14,18:00,11,1.113,38.252,-85.741,38.256,-85.753,7,17
2a510ab1-84d8-5e7a-90ef-c6af1fcd4233,2020-03-15,04:15,2020-03-15,04:30,12,1.815,38.259,-85.753,38.247,-85.731,1,4
c3fccefa-8bc4-5443-8951-45498c400c30,2020-03-15,05:00,2020-03-15,05:00,3,0.352,38.21,-85.765,38.209,-85.768,1,5
fa9e3125-3e6e-5655-938d-5e93cae2d882,2020-03-15,05:15,2020-03-15,05:30,8,0.578,38.217,-85.751,38.215,-85.757,1,5
67d0b946-ea3d-5004-895b-acd76a274f79,2020-03-15,05:15,2020-03-15,05:15,5,0.507,38.213,-85.764,38.211,-85.767,1,5
edc14cd7-360f-5be9-902a-40a6501e1d9c,2020-03-15,05:15,2020-03-15,05:15,1,0.214,38.213,-85.759,38.214,-85.761,1,5
30796438-cb35-56d5-a0fb-535b158a8eca,2020-03-15,05:30,2020-03-15,05:45,20,2.425,38.211,-85.759,38.212,-85.755,1,5
c516a36b-7838-5b0a-8eab-2b4f8dffd6d6,2020-03-15,05:30,2020-03-15,05:45,8,0.740,38.222,-85.757,38.216,-85.754,1,5
f1866355-9a15-5070-9380-1f29f0d19f34,2020-03-15,05:45,2020-03-15,05:45,6,0.874,38.212,-85.766,38.221,-85.759,1,5
2ebe8111-5f64-5473-8284-d76cb9fe1785,2020-03-15,06:15,2020-03-15,06:15,2,0.189,38.233,-85.763,38.235,-85.76,1,6
f8674012-f1d3-56a5-8bc1-9d68dca60cd2,2020-03-15,07:00,2020-03-15,07:00,3,0.403,38.212,-85.764,38.212,-85.763,1,7
793f3fde-e53e-5881-a65c-1e55b64e7c5c,2020-03-15,07:00,2020-03-15,07:15,3,0.499,38.204,-85.765,38.211,-85.765,1,7
3cb860c9-6eed-57ce-8895-594c47671a1e,2020-03-15,07:00,2020-03-15,07:30,26,1.470,38.212,-85.764,38.212,-85.763,1,6
5857272f-d0c6-5b72-8dcb-563c13c5b252,2020-03-15,07:15,2020-03-15,07:30,4,0.546,38.21,-85.761,38.203,-85.761,1,7
0d3ede80-5358-589a-b299-5a1f13ca1c6b,2020-03-15,07:15,2020-03-15,07:30,4,0.475,38.245,-85.744,38.252,-85.743,1,7
f234ba6a-7164-5b2f-9811-1075ee4ab514,2020-03-15,07:30,2020-03-15,07:45,5,0.135,38.242,-85.744,38.244,-85.744,1,7
b12def3b-0340-5854-a253-15f192e914a2,2020-03-15,08:30,2020-03-15,08:45,11,1.599,38.251,-85.761,38.232,-85.761,1,8
3c8fccd1-fa08-5cc3-9511-c6a15cc5f66f,2020-03-15,08:45,2020-03-15,09:15,24,0.578,38.215,-85.751,38.214,-85.742,1,8
6f47d69f-ade3-5257-93b8-c727f12d6ae5,2020-03-15,08:45,2020-03-15,09:00,17,1.613,38.254,-85.746,38.254,-85.745,1,8
9996c14a-6f9f-5816-942c-f9010efa2e76,2020-03-15,09:15,2020-03-15,09:45,37,1.751,38.218,-85.777,38.218,-85.763,1,9
d013b29a-f9f9-5d7c-9018-581456145670,2020-03-15,09:30,2020-03-15,10:00,21,1.256,38.255,-85.74,38.257,-85.763,1,9
a9d8a6a0-d1ac-5a02-b297-e428d84d6389,2020-03-15,09:30,2020-03-15,09:45,3,0.748,38.254,-85.759,38.254,-85.758,1,9
deb8492e-d81c-53b0-b6b5-cd21c9b8bd91,2020-03-15,09:30,2020-03-15,09:45,3,0.139,38.232,-85.765,38.232,-85.767,1,9
c17a4efd-f550-58b5-bacf-6d3b8bd16e72,2020-03-15,09:45,2020-03-15,09:45,1,0.126,38.222,-85.765,38.222,-85.764,1,9
cf8c900e-70d9-508c-bf57-7b182e1da5f6,2020-03-15,09:45,2020-03-15,10:00,1,0.001,38.232,-85.73,38.232,-85.73,1,9
51b29c45-8a8c-5f53-83e1-63eb62e5c088,2020-03-15,09:45,2020-03-15,09:45,0,0.033,38.226,-85.768,38.226,-85.769,1,9
56ec3227-509e-5481-a133-bfcaf8bfe585,2020-03-15,09:45,2020-03-15,10:45,46,1.393,38.223,-85.76,38.227,-85.771,1,9
b8635699-a6ea-5cbe-bf3c-f907c8e907af,2020-03-15,09:45,2020-03-15,10:00,13,1.381,38.253,-85.757,38.255,-85.755,1,9
2c4809b4-4785-5e84-bf48-27878b3c9411,2020-03-15,10:00,2020-03-15,10:00,2,0.297,38.223,-85.765,38.221,-85.763,1,10
74a3559a-6077-586a-8525-136f585bf601,2020-03-15,10:00,2020-03-15,10:00,1,0.004,38.254,-85.748,38.254,-85.748,1,9
c87271e1-1c4e-52c3-b764-189edca3166f,2020-03-15,10:15,2020-03-15,10:30,16,1.342,38.221,-85.758,38.204,-85.758,1,10
fe0fa41f-44d0-5e2a-9097-9b0b2f72104d,2020-03-15,10:30,2020-03-15,11:00,26,0.796,38.257,-85.742,38.26,-85.756,1,10
c65bf85b-ffc9-522e-b831-aeca29798a1f,2020-03-15,10:30,2020-03-15,11:00,26,0.817,38.253,-85.742,38.256,-85.756,1,10
b932f817-03eb-56da-8de9-348bba9ffb78,2020-03-15,10:45,2020-03-15,11:00,8,1.111,38.253,-85.738,38.264,-85.73,1,10
f540f8c8-bd85-5592-9832-4ecaee2ec4cf,2020-03-15,11:00,2020-03-15,11:00,4,0.198,38.256,-85.75,38.256,-85.752,1,11
f9b5ef5a-77a8-5c9b-a27b-68000b603eb8,2020-03-15,11:00,2020-03-15,11:15,21,0.487,38.251,-85.758,38.257,-85.753,1,11
0d85b73f-fbda-5c0b-b1ea-deaf04f8eea1,2020-03-15,11:00,2020-03-15,11:15,22,0.475,38.251,-85.758,38.257,-85.753,1,10
2544889d-e7b3-56c5-bb60-e9f7130e961d,2020-03-15,11:00,2020-03-15,11:15,11,0.887,38.255,-85.757,38.252,-85.741,1,11
43a540af-c2f7-53f8-b2f6-bd82d509b14c,2020-03-15,11:00,2020-03-15,11:15,11,0.877,38.253,-85.754,38.25,-85.739,1,11
0759d588-edf9-5473-b651-504b9db7c4c7,2020-03-15,11:15,2020-03-15,12:15,47,0.307,38.223,-85.775,38.222,-85.778,1,11
eb40827d-a88a-5027-a733-b7a28fa49518,2020-03-15,11:45,2020-03-15,11:45,10,1.654,38.201,-85.762,38.211,-85.753,1,11
0d10be3b-9ed1-55e2-a6a3-e6e6e2142aba,2020-03-15,11:45,2020-03-15,12:00,6,0.136,38.221,-85.762,38.219,-85.762,1,11
4a8e7984-6ae5-5e77-807e-30705c70cc42,2020-03-15,11:45,2020-03-15,12:00,11,1.818,38.222,-85.763,38.199,-85.765,1,11
5eeb9ce3-a60a-5322-835b-260cff183efc,2020-03-15,12:00,2020-03-15,12:15,2,0.160,38.218,-85.763,38.22,-85.762,1,12
02db8a7e-7886-5cbb-b3b2-91ee5de8893f,2020-03-15,12:15,2020-03-15,12:15,2,0.029,38.22,-85.762,38.221,-85.762,1,12
a30d0a4d-949d-5ef0-aade-5792e740eaf5,2020-03-15,12:15,2020-03-15,12:15,1,0.335,38.256,-85.752,38.256,-85.752,1,12
95c456cf-dfe5-55cf-b06d-7440f394f11f,2020-03-15,12:15,2020-03-15,12:15,2,0.440,38.246,-85.758,38.249,-85.754,1,12
5c63c5e0-ea9e-5597-a7cc-42fddc30c04a,2020-03-15,12:30,2020-03-15,12:45,25,2.029,38.244,-85.746,38.252,-85.759,1,12
74413c70-bd86-54b2-b9ba-283d967915b6,2020-03-15,13:00,2020-03-15,13:15,2,0.005,38.249,-85.739,38.249,-85.739,1,13
3a97d324-6b5c-5681-8b27-94c2c30045bf,2020-03-15,13:00,2020-03-15,13:15,2,0.297,38.245,-85.74,38.249,-85.739,1,13
cf129fff-cf9b-5c2f-b522-31748b64a351,2020-03-15,13:15,2020-03-15,13:30,18,1.847,38.261,-85.733,38.256,-85.759,1,13
c306e2fb-19db-5eb7-bba5-5dbb76fcdf94,2020-03-15,13:15,2020-03-15,13:45,25,3.180,38.262,-85.736,38.262,-85.736,1,13
4c83f203-da1d-5670-963a-03f33675231d,2020-03-15,13:15,2020-03-15,13:15,4,0.571,38.253,-85.738,38.248,-85.74,1,13
bdabfd17-3042-5b23-96a7-bc8fe9279eef,2020-03-15,13:15,2020-03-15,14:00,35,0.022,38.257,-85.762,38.257,-85.762,1,13
dd4493a1-2fa1-544f-8863-670aa9be7246,2020-03-15,13:15,2020-03-15,14:00,40,3.747,38.257,-85.762,38.257,-85.753,1,13
771c3ad1-c26c-5b0a-819d-4eb62f4c59bd,2020-03-15,13:15,2020-03-15,13:15,4,0.006,38.253,-85.738,38.253,-85.738,1,13
1a25e06d-9611-5b99-813d-898de0ca7c14,2020-03-15,13:15,2020-03-15,13:45,31,3.364,38.262,-85.736,38.262,-85.737,1,13
2f9117ea-919f-5ebe-927d-c077c3373acd,2020-03-15,13:15,2020-03-15,13:45,26,1.970,38.262,-85.735,38.257,-85.761,1,13
9f3dc982-3645-5fcf-be62-f2d6920e3f93,2020-03-15,13:30,2020-03-15,14:00,37,0.005,38.253,-85.74,38.253,-85.74,1,13
3819f63c-9d34-51ea-80a6-43ba2a8cdb31,2020-03-15,13:30,2020-03-15,13:30,1,0.032,38.251,-85.759,38.252,-85.759,1,13
c77dd89d-c525-50ac-877f-98f289d2545b,2020-03-15,13:45,2020-03-15,14:15,28,1.400,38.257,-85.753,38.261,-85.748,1,13
afd23dac-0c97-5957-a8e5-ac389510d88b,2020-03-15,13:45,2020-03-15,14:15,32,1.616,38.247,-85.73,38.239,-85.723,1,13
d67d5cc6-5018-5a83-ae9e-e388e2d85991,2020-03-15,13:45,2020-03-15,13:45,4,0.198,38.255,-85.757,38.253,-85.757,1,13
a6c08ca8-6510-58e5-8f30-45fa39965503,2020-03-15,13:45,2020-03-15,13:45,4,0.369,38.255,-85.756,38.253,-85.757,1,13
a083895f-1e48-599b-8608-83d83e627cc6,2020-03-15,13:45,2020-03-15,13:45,4,0.353,38.255,-85.757,38.253,-85.757,1,13
b08b2446-1b2a-5cf7-9ace-1590436651a7,2020-03-15,13:45,2020-03-15,14:00,20,0.999,38.25,-85.728,38.246,-85.728,1,13
9cb84bd5-9004-5950-bb09-7f30f264d675,2020-03-15,13:45,2020-03-15,15:00,63,3.858,38.241,-85.735,38.234,-85.726,1,13
a7d61a80-94d6-5912-b4af-00982ecd1ea2,2020-03-15,13:45,2020-03-15,14:00,14,1.492,38.252,-85.755,38.255,-85.779,1,13
aa328a44-5289-5a95-a5fb-e71daf85b7b5,2020-03-15,13:45,2020-03-15,13:45,9,1.430,38.2,-85.767,38.219,-85.763,1,13
c0b7f833-f5c4-5df9-afba-95fe3db84be5,2020-03-15,13:45,2020-03-15,14:00,7,1.215,38.257,-85.753,38.262,-85.736,1,13
03f42397-eefa-5751-af1d-80e62f0a7d94,2020-03-15,13:45,2020-03-15,14:00,7,1.203,38.256,-85.753,38.262,-85.736,1,13
9d185078-7322-58aa-bfe0-0e3b4b3592e7,2020-03-15,13:45,2020-03-15,14:15,28,0.366,38.258,-85.748,38.262,-85.743,1,13
e071d04b-3018-56cb-8409-10c7f57349e5,2020-03-15,13:45,2020-03-15,13:45,2,0.546,38.255,-85.756,38.253,-85.757,1,13
44f33480-7b44-5df5-994d-d8b244ef4b18,2020-03-15,13:45,2020-03-15,14:15,30,2.925,38.255,-85.752,38.259,-85.747,1,13
6b43cb32-916b-5bf4-a7ca-ae79106b9d73,2020-03-15,14:00,2020-03-15,14:15,13,0.008,38.254,-85.742,38.253,-85.742,1,14
c20bc929-48d5-5e88-851c-c09bb1f76503,2020-03-15,14:00,2020-03-15,15:00,60,4.438,38.244,-85.739,38.237,-85.728,1,13
47885496-9d48-5e35-b6c4-ae160e44d21f,2020-03-15,14:00,2020-03-15,14:45,44,3.050,38.242,-85.728,38.235,-85.723,1,14
777280f0-752b-51fe-aa27-98032fbe3219,2020-03-15,14:00,2020-03-15,14:00,5,0.904,38.256,-85.753,38.256,-85.761,1,13
4ad5ee4a-5b5f-5b34-a44c-cd5dcc544a77,2020-03-15,14:15,2020-03-15,14:15,9,0.196,38.254,-85.742,38.255,-85.745,1,14
70f81e5c-101e-5451-8283-ae580b247dda,2020-03-15,14:15,2020-03-15,14:30,14,0.819,38.253,-85.74,38.256,-85.752,1,14
34bbc915-b61d-534c-9613-3a7e3ac50620,2020-03-15,14:15,2020-03-15,14:30,12,0.698,38.254,-85.74,38.256,-85.752,1,14
d0086346-69d7-586e-a0f9-9b05e6e21988,2020-03-15,14:15,2020-03-15,14:15,3,0.051,38.253,-85.74,38.254,-85.741,1,14
6b63f595-1e04-56ca-a7fa-8f1127bab300,2020-03-15,14:15,2020-03-15,14:30,11,1.041,38.239,-85.724,38.233,-85.711,1,14
5f4585b5-4018-5758-8174-0084460cf54e,2020-03-15,14:15,2020-03-15,14:15,5,0.403,38.26,-85.743,38.256,-85.748,1,14
9cce83e8-0ccd-542b-b0e1-40e92ab7b768,2020-03-15,14:15,2020-03-15,14:15,6,0.839,38.256,-85.752,38.253,-85.741,1,14
48156ec2-b478-5319-82e2-12d87b465cd1,2020-03-15,14:15,2020-03-15,14:15,6,2.202,38.263,-85.745,38.26,-85.75,1,14
692f37a8-871a-52d7-94af-c8d7f698995d,2020-03-15,14:45,2020-03-15,15:00,15,1.855,38.236,-85.722,38.234,-85.711,1,14
29670172-a478-585f-a372-db0e42c6ecb7,2020-03-15,14:45,2020-03-15,14:45,4,0.287,38.225,-85.778,38.225,-85.778,1,14
011cac64-d787-5b73-9196-8c2676085f85,2020-03-15,14:45,2020-03-15,15:00,9,0.869,38.255,-85.786,38.255,-85.785,1,14
68793c11-3d8e-5d18-9e45-3cc076b5cb16,2020-03-15,14:45,2020-03-15,15:00,28,1.039,38.262,-85.736,38.271,-85.742,1,14
f02d4ff2-7ccc-52b0-bee4-d3ffd82cbd59,2020-03-15,15:00,2020-03-15,15:00,4,0.497,38.238,-85.725,38.235,-85.733,1,15
2999d5a9-a54b-5e79-a30f-f6de275e0a88,2020-03-15,15:00,2020-03-15,15:00,4,3.223,38.238,-85.724,38.234,-85.734,1,15
0d9501ae-a4da-5574-8ec0-c18d8ff4cb00,2020-03-15,15:15,2020-03-15,16:15,57,2.889,38.247,-85.733,38.256,-85.754,1,15
5afd2cb7-fdf5-568d-9e3c-326b679c9206,2020-03-15,15:15,2020-03-15,15:45,18,3.236,38.224,-85.737,38.266,-85.737,1,15
05da60dc-3c53-5c78-b859-6d758effd56f,2020-03-15,15:15,2020-03-15,15:45,30,3.731,38.246,-85.732,38.256,-85.753,1,15
a2e42515-cfe2-5782-94a4-cd1e07e3bce2,2020-03-15,15:15,2020-03-15,15:15,5,0.416,38.255,-85.744,38.256,-85.752,1,15
313f5176-0d40-540f-9d88-58a8208d86d4,2020-03-15,15:15,2020-03-15,15:30,9,0.585,38.252,-85.747,38.247,-85.756,1,15
17b1bf4b-a057-5d75-b526-93150d4914ce,2020-03-15,15:15,2020-03-15,15:15,0,0.002,38.254,-85.748,38.254,-85.748,1,15
6fbb4767-dbee-5dda-aa74-79079ca13e5d,2020-03-15,15:15,2020-03-15,15:15,3,0.423,38.218,-85.753,38.213,-85.752,1,15
6a03591d-f11e-554e-bb9b-e4001b78af62,2020-03-15,15:15,2020-03-15,15:30,6,0.576,38.256,-85.748,38.252,-85.754,1,15
7d945e9f-eea5-57af-bf46-074a0441d596,2020-03-15,15:15,2020-03-15,15:15,4,0.355,38.256,-85.746,38.256,-85.753,1,15
539aaeba-a21e-585d-9366-c7c98ffd1ed0,2020-03-15,15:15,2020-03-15,15:45,30,2.024,38.255,-85.751,38.243,-85.734,1,15
2289d54c-b5d6-5ad0-b8de-4072605b5519,2020-03-15,15:15,2020-03-15,15:15,1,0.019,38.255,-85.744,38.255,-85.744,1,15
056f41c7-9e73-57fc-a553-3d23f166ca2c,2020-03-15,15:15,2020-03-15,15:45,35,2.215,38.256,-85.752,38.246,-85.731,1,15
f5d31f09-2298-5dcc-9343-df18b086d371,2020-03-15,15:15,2020-03-15,15:15,5,0.377,38.25,-85.756,38.247,-85.761,1,15
6997259a-a331-5435-b986-d53998e83ecc,2020-03-15,15:15,2020-03-15,15:15,2,0.432,38.245,-85.744,38.246,-85.748,1,15
35ed1525-7c74-5f7b-82e9-81eb02eef589,2020-03-15,15:30,2020-03-15,15:30,1,0.147,38.253,-85.757,38.251,-85.757,1,15
d71b2d6f-466a-5194-9549-28b88ff6c4d1,2020-03-15,15:30,2020-03-15,15:30,6,0.556,38.25,-85.75,38.254,-85.744,1,15
a68922fe-1509-547f-9cfb-d1b82c9c64b5,2020-03-15,15:30,2020-03-15,15:30,7,0.595,38.249,-85.755,38.254,-85.749,1,15
743d4ff3-b720-5cd1-8411-25e519da07b8,2020-03-15,15:30,2020-03-15,15:30,2,0.216,38.253,-85.757,38.251,-85.757,1,15
7f2c8bc3-659d-59c3-8bef-a9afda20dab8,2020-03-15,15:45,2020-03-15,16:00,13,0.528,38.233,-85.763,38.233,-85.762,1,15
8011feac-541f-57e0-88f2-7e870da95896,2020-03-15,15:45,2020-03-15,15:45,6,0.432,38.251,-85.758,38.251,-85.755,1,15
80d57e2c-1fe3-5424-8d7b-f441094cd2cf,2020-03-15,15:45,2020-03-15,15:45,6,0.730,38.251,-85.758,38.252,-85.754,1,15
52e5e45e-64b4-57ae-8018-bc6a0792be79,2020-03-15,15:45,2020-03-15,15:45,7,0.987,38.251,-85.757,38.251,-85.755,1,15
3ec29850-dfa1-53db-b771-5cb053956706,2020-03-15,15:45,2020-03-15,15:45,6,0.420,38.251,-85.758,38.251,-85.754,1,15
d39490cc-1fc2-5e32-9dff-5e70849a4f37,2020-03-15,15:45,2020-03-15,15:45,2,0.064,38.216,-85.758,38.215,-85.759,1,15
879b9022-f9c8-5ce5-93f6-cd4140edaecb,2020-03-15,16:00,2020-03-15,16:00,5,0.895,38.234,-85.732,38.233,-85.745,1,15
3a0d6e79-3123-5073-9980-ad72cd52038f,2020-03-15,16:15,2020-03-15,16:15,3,0.119,38.252,-85.754,38.251,-85.755,1,16
a14873da-95e3-50d6-9c67-419c55e8b7d7,2020-03-15,16:15,2020-03-15,16:15,3,0.270,38.252,-85.754,38.251,-85.756,1,16
c97c3851-59eb-5a45-b145-4931f1d47da7,2020-03-15,16:15,2020-03-15,16:30,9,0.613,38.256,-85.755,38.253,-85.754,1,16
06a23f5f-d326-5d60-bdf2-99267e789295,2020-03-15,16:15,2020-03-15,16:30,9,0.449,38.256,-85.753,38.254,-85.755,1,16
e0053416-2feb-5ac1-bdb2-1682b1f29af1,2020-03-15,16:15,2020-03-15,16:15,0,0.019,38.252,-85.754,38.252,-85.754,1,16
3bd97cd5-cb85-5588-abe5-518dee0edef3,2020-03-15,16:15,2020-03-15,16:15,2,0.256,38.252,-85.754,38.252,-85.754,1,16
da284ce7-d2f5-565a-985d-996f0f6789e6,2020-03-15,16:30,2020-03-15,16:30,7,0.885,38.233,-85.715,38.24,-85.728,1,16
03ba063b-bc85-5bc2-9b7b-0c24bee6d0dc,2020-03-15,16:30,2020-03-15,17:15,41,1.401,38.256,-85.778,38.256,-85.778,1,16
5fec3579-dcf1-558c-a2e9-4f1b53cf806a,2020-03-15,16:45,2020-03-15,17:45,55,4.565,38.251,-85.759,38.251,-85.759,1,16
81af4b53-1b3f-517a-bc50-0702ed2b8c8b,2020-03-15,16:45,2020-03-15,17:45,52,8.552,38.251,-85.759,38.251,-85.759,1,16
231130a2-f42b-50b1-bdf1-21a68b12527c,2020-03-15,16:45,2020-03-15,16:45,3,0.851,38.243,-85.749,38.241,-85.75,1,16
5ac99af0-7c9b-5cfb-b53f-e41fdca00c36,2020-03-15,17:00,2020-03-15,17:00,2,0.006,38.253,-85.757,38.253,-85.757,1,16
4530ef2d-5203-52e4-bd51-6897fa96b27d,2020-03-15,17:00,2020-03-15,17:15,15,0.582,38.253,-85.757,38.255,-85.751,1,17
17bb73c8-2007-5098-b8bf-aa2e1694bc4d,2020-03-15,17:00,2020-03-15,17:00,1,0.025,38.253,-85.757,38.253,-85.757,1,17
f9450bdc-93da-5596-95d8-3914ea73d8cc,2020-03-15,17:15,2020-03-15,17:15,9,0.398,38.253,-85.756,38.255,-85.752,1,17
6b2a3d3e-efcf-509d-98a4-a38e5a2255b5,2020-03-15,17:15,2020-03-15,17:15,2,0.328,38.217,-85.762,38.221,-85.763,1,17
ead87a35-ce41-5cac-a792-339e8a111102,2020-03-15,17:15,2020-03-15,17:15,3,0.403,38.184,-85.746,38.188,-85.752,1,17
d7eeeffa-5d6f-5f1b-b4cf-446b00882c39,2020-03-15,17:30,2020-03-15,17:30,5,0.631,38.217,-85.762,38.214,-85.751,1,17
8285509e-c38e-5236-8160-db40ff58f19a,2020-03-15,17:30,2020-03-15,17:30,2,0.341,38.221,-85.763,38.217,-85.762,1,17
6348b8b5-ee18-5d82-97d2-0fd4606efbb5,2020-03-15,17:30,2020-03-15,18:00,36,1.915,38.257,-85.763,38.255,-85.757,1,17
37a21c8d-f6a3-5445-8f8a-0005c25250f1,2020-03-15,17:30,2020-03-15,18:00,40,3.228,38.257,-85.764,38.257,-85.764,1,17
0f539f00-4d3c-5113-829e-7d8d873e6122,2020-03-15,17:45,2020-03-15,17:45,5,0.965,38.243,-85.728,38.234,-85.725,1,17
c350bbd8-a61f-536a-9135-21b01e473116,2020-03-15,18:00,2020-03-15,19:00,57,9.007,38.256,-85.751,38.256,-85.751,1,17
c90c7f63-5f33-50bd-92b3-0a0094f992cf,2020-03-15,18:00,2020-03-15,18:00,5,0.895,38.236,-85.725,38.245,-85.726,1,17
525f5b03-248e-5f8a-90a3-b8c25815d66d,2020-03-15,18:00,2020-03-15,19:00,58,6.412,38.256,-85.751,38.256,-85.751,1,17
a66c033a-8d2e-5798-93fc-848d7417c91d,2020-03-16,04:00,2020-03-16,04:00,9,1.546,38.248,-85.755,38.246,-85.775,2,3
231c9bd0-720a-584e-8a54-d1d3f1ddab34,2020-03-16,04:45,2020-03-16,05:00,15,2.024,38.234,-85.746,38.258,-85.75,2,4
1c069072-9ea6-57fe-b845-5ae6275aab20,2020-03-16,05:15,2020-03-16,05:15,2,0.175,38.255,-85.743,38.256,-85.746,2,5
de943bb0-0f39-5511-917b-1f9217afe006,2020-03-16,06:00,2020-03-16,06:00,4,0.292,38.248,-85.776,38.248,-85.776,2,6
b6d58bd8-a769-5617-814b-2e328112633f,2020-03-16,07:30,2020-03-16,07:45,13,1.921,38.257,-85.739,38.236,-85.75,2,7
7aa417f4-6b80-5259-ba73-c047458e634a,2020-03-16,07:45,2020-03-16,07:45,2,0.301,38.217,-85.762,38.216,-85.758,2,7
bd85c751-68d7-5b42-8c5e-08b2fe5294be,2020-03-16,07:45,2020-03-16,07:45,1,0.295,38.235,-85.761,38.237,-85.758,2,7
ebc2fc4c-ee92-583e-9a96-348aa5dcec46,2020-03-16,07:45,2020-03-16,07:45,0,0.079,38.235,-85.76,38.235,-85.761,2,7
6a49e270-dd5d-5013-93a2-4a947c2493e5,2020-03-16,08:00,2020-03-16,08:15,7,0.313,38.241,-85.745,38.239,-85.75,2,8
f68bcac8-28a3-583f-ab41-79a7d4b7ae9a,2020-03-16,08:00,2020-03-16,08:00,10,1.169,38.218,-85.762,38.203,-85.761,2,7
1bf14356-904c-5f42-9c65-103d4fa4aac7,2020-03-16,08:15,2020-03-16,08:30,16,0.859,38.253,-85.733,38.244,-85.732,2,8
b6d5118c-94a6-5aa7-b79d-548ad5138880,2020-03-16,08:30,2020-03-16,08:30,3,0.007,38.253,-85.757,38.253,-85.757,2,8
a48794d2-e425-5f0f-bfc4-17b22d776153,2020-03-16,08:45,2020-03-16,08:45,8,0.928,38.255,-85.757,38.252,-85.742,2,8
4ed02679-67f1-58c9-874b-d42c647bb632,2020-03-16,08:45,2020-03-16,08:45,2,0.093,38.216,-85.757,38.217,-85.757,2,8
347254df-1290-50f7-8d64-76a45b9e7e26,2020-03-16,08:45,2020-03-16,08:45,10,1.730,38.254,-85.762,38.242,-85.754,2,8
9ea0e6c7-fbb7-5915-bc81-e8d907d1a761,2020-03-16,09:00,2020-03-16,09:15,4,0.624,38.208,-85.754,38.216,-85.757,2,9
183b9025-457e-5e8f-8565-bed9bb93d67c,2020-03-16,09:00,2020-03-16,09:15,11,0.096,38.219,-85.754,38.219,-85.755,2,9
1d0a6a78-7624-5bd4-8731-5d51566d0915,2020-03-16,09:45,2020-03-16,09:45,2,0.173,38.212,-85.749,38.214,-85.747,2,9
3e3bd808-bf57-53a3-bdfd-3a37aae74e17,2020-03-16,10:00,2020-03-16,12:00,120,2.152,38.254,-85.748,38.256,-85.752,2,10
9dcd175c-d457-5b3e-b198-9c1978b0bf73,2020-03-16,10:00,2020-03-16,10:30,23,0.612,38.238,-85.762,38.246,-85.767,2,10
6f2e9768-0088-53e2-89c8-98e7b0d40856,2020-03-16,10:00,2020-03-16,10:00,2,0.466,38.219,-85.754,38.219,-85.759,2,9
6b007693-84ef-54c7-95ea-05bc958faf54,2020-03-16,10:00,2020-03-16,12:00,122,2.288,38.254,-85.748,38.256,-85.752,2,9
106ed76e-8cf3-52c7-94da-0df83bb8bac3,2020-03-16,10:00,2020-03-16,12:00,122,2.232,38.254,-85.748,38.256,-85.752,2,9
efbdde74-deae-5ac4-bd9c-4780f6595935,2020-03-16,10:00,2020-03-16,12:00,120,3.120,38.231,-85.756,38.255,-85.751,2,10
7b911157-d251-5714-b110-3518452c7679,2020-03-16,10:00,2020-03-16,10:00,4,0.998,38.246,-85.757,38.25,-85.758,2,9
e9613d1f-66f5-591f-8e62-39fec005cd64,2020-03-16,10:00,2020-03-16,10:30,28,0.505,38.233,-85.763,38.235,-85.762,2,10
ad916bc3-680d-54a6-a95e-14a4e906656a,2020-03-16,10:15,2020-03-16,10:15,0,0.162,38.255,-85.74,38.255,-85.74,2,10
0f879f16-f836-50d1-8cc0-25423a8eba6a,2020-03-16,10:15,2020-03-16,10:15,5,1.351,38.245,-85.739,38.253,-85.742,2,10
3b58ea6c-8091-50fb-8323-4e6436a0fed1,2020-03-16,10:15,2020-03-16,10:30,9,1.944,38.24,-85.751,38.252,-85.739,2,10
d4025746-b367-5b38-b8b8-2171175f55cd,2020-03-16,10:30,2020-03-16,10:30,10,0.716,38.256,-85.753,38.257,-85.764,2,10
f7af0eca-d696-59cd-b89d-bfad83e6331f,2020-03-16,10:30,2020-03-16,10:30,10,0.727,38.256,-85.752,38.257,-85.764,2,10
f7faa4b0-bf43-5e29-bafb-d45131754310,2020-03-16,10:45,2020-03-16,10:45,7,0.646,38.257,-85.764,38.256,-85.752,2,10
256421c6-524c-5bf3-95e1-eeda89955660,2020-03-16,10:45,2020-03-16,10:45,7,0.653,38.257,-85.764,38.256,-85.752,2,10
